proyecto_id;titulo;fecha_inicio;fecha_finalizacion;monto_financiado_solicitado;monto_financiado_adjudicado;cantidad_miembros_F;cantidad_miembros_M;cantidad_miembros_S/D;area;subarea;tipo_proyecto
19670;NUEVAS OPCIONES TERAPEÚTICAS PARA LA ECHINOCOCCOSIS Y LA NEUROCISTICERCOSIS: ESTRATEGIAS NANOTECNOLÓGICAS PARA AUMENTAR LA BIODISPONIBILIDAD Y EFICACIA DE FÁRMACOS;28/12/16;28/3/17;7500000;7500000;6;3;0;SIN DATOS;SIN DATOS;Ciencia
19673;Impacto del uso de estrategias de intensificación y diversificación de la rotación en agricultura convencional y orgánica sobre la diversidad y el funcionamiento edáfico.;11/11/16;11/1/17;1300000;1300000;6;1;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19676;El archivo como política de lectura. Reformulaciones teóricas y metodológicas en América Latina acerca de archivos y manuscritos de escritores como espacios de emergencia, memoria y consolidación del patrimonio cultural;28/12/16;28/3/17;3750000;3750000;13;3;0;HUMANIDADES;SIN DATOS;Ciencia
19680;Cambios en la diversidad de las comunidades vegetales de Patagonia Sur durante los últimos 2000 años;28/12/16;28/3/17;7500000;7500000;3;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19684;Estudios de ultraestructura y señalización celular de microorganismos involucrados en la  remoción de cromo y fenol. Aplicación de los mismos para el tratamiento de efluentes.;11/11/16;11/2/17;3000000;3000000;6;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19691;MEDICINA REGENERATIVA PARA LA RESTAURACION DE LA FUNCION COGNITIVA  Y MOTORA EN LA RATA SENIL;28/12/16;28/3/17;7500000;7500000;6;5;0;SIN DATOS;SIN DATOS;Ciencia
19698;Estudios de biodegradación de combustibles livianos por cepas bacterianas aisladas de ambientes contaminados. Análisis prospectivos relacionados a la producción de biosurfactantes y de enzimas de interés medioambiental para el saneamiento de dichas zonas.;25/11/16;25/1/17;1300000;1300000;1;6;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19699;Nuevas Nanoestructuras de Semiconductores: Fabricación, Propiedades y Dispositivos;18/11/16;18/2/17;6296220;6296220;3;10;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19710;Trayectorias y carreras laborales heterogéneas de generaciones jóvenes en el Gran La Plata.  Un análisis de itinerarios ocupacionales en el sector formal e informal del mercado de trabajo en el período de Postconvertibilidad.;28/12/16;28/3/17;2250000;2250000;8;2;0;CIENCIAS SOCIALES;SIN DATOS;Ciencia
19718;Efecto del Ácido All trans-Retinoico (ATRA) sobre las Células Mieloides Supresoras (MDSC) en un modelo murino de inmunosupresión por lipopolisacárido bacteriano (LPS).;4/11/16;4/1/17;1300000;1300000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;Ciencia
19719;Immunotherapy with regulatory T cells for dry eye disease;4/11/16;4/2/17;3000000;3000000;4;3;0;SIN DATOS;SIN DATOS;Ciencia
19721;Reconocimiento de estados emocionales del hablante;25/11/16;25/1/17;1300000;1300000;0;3;0;SIN DATOS;SIN DATOS;Ciencia
19723;Niveles en la estructura del significado de un concepto. Atributos semánticos requeridos para el acceso a significados compartidos;28/12/16;28/3/17;3598070;3598070;7;3;0;CIENCIAS SOCIALES;SIN DATOS;Ciencia
19729;DINAMICA DE CONTAMINANTES EN WETLANDS CONSTRUIDOS PARA TRATAMIENTO DE  EFLUENTES;25/11/16;25/2/17;6240000;6240000;8;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19734;SUSCEPTIBILIDAD A ACARICIDAS, DINÁMICA DE VIRUS Y SISTEMA INMUNITARIO EN COLONIAS DE ABEJAS MELÍFERAS INFESTADAS POR VARROA DESTRUCTOR;28/12/16;28/2/17;1300000;1300000;2;6;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19735;'Alteraciones de la funcionalidad de Ca2  ATPasa en la hipertensión arterial';11/11/16;11/1/17;1300000;1300000;3;0;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19736;Desarrollo de dispositivos de microfluídica para la generación de micropartículas funcionalizadas;25/11/16;25/2/17;3000000;3000000;5;4;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19739;Cambios en las propiedades de la membrana de Ensifer meliloti inducidas por variaciones graduales de temperatura. Aplicación en la optimización de su calidad como inoculante e interacción simbiótica con Medicago sativa.;11/11/16;11/1/17;1245000;1245000;5;0;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19744;Enfermedades infecciosas transmitidas por garrapatas: aislamiento y caracterización de Rickettsia spp. presentes en Argentina;25/11/16;25/1/17;1300000;1300000;3;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19749;Evaluación de la capacidad de detoxificar el deoxinivalenol de cultivares de trigo candeal, relación con la resistencia a la fusariosis de la espiga;11/11/16;11/1/17;1300000;1300000;3;2;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19750;'Aspectos bioquímicos y biofísicos de la señalización celular mediada por ácido fosfatídico y diacilglicerol pirofosfato';11/11/16;11/2/17;3000000;3000000;6;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19753;Sistemas de biopurificación y combinación de procesos fisicoquímicos para el tratamiento de efluentes con agroquímicos.;25/11/16;25/2/17;6300000;6300000;8;1;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19755;Interferon response inhibition by human respiratory syncytial virus: molecular mechanism and antagonist drug discovery.;21/10/16;21/1/17;6300000;6300000;8;6;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19757;Selección de hongos entomopatógenos nativos en base a características enzimáticas y moleculares, para el control de la tucura plaga Dichroplus maculipennis (Orthoptera: Acridoidea).;28/12/16;28/3/17;3000000;3000000;5;1;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19759;Euglena gracilis: caracterización de enzimas y de proteínas del metabolismo del Beta-1,3-glucano de reserva y del flujo de equivalentes de reducción. Estudio del almacenaje de polisacáridos y de lípidos de alto potencial biotecnológico.;25/11/16;25/2/17;6300000;6300000;1;5;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19764;Aislamiento y caracterización de especies reactivas de azufre y compuestos tiocarbonílicos de interés para el diseño de fármacos;18/11/16;18/1/17;1300000;1300000;3;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19771;Regulación de la especificación de linajes celulares derivados de cresta neural por las vías de señalización celular Endotelina;18/11/16;18/2/17;6300000;6300000;2;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19773;Identificación de eventos claves para la génesis de tumores en pacientes con Anemia de Fanconi;21/10/16;21/1/17;6300000;6300000;5;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19779;Rol de péptidos derivados de gliadinas en la respuesta inflamatoria en intestino delgado. Implicancias en la patogenia de las enteropatías dependientes de gluten.;28/12/16;28/3/17;6300000;6300000;5;3;0;SIN DATOS;SIN DATOS;Ciencia
19783;Desarrollo de bioinsumos  amigables con el medio ambiente para reducir el impacto de hongos patógenos y toxicogénicos y la acumulación de micotoxinas en cereales;11/11/16;11/2/17;7500000;7500000;15;7;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19784;Condiciones ambientales en museos, uso de nuevas tecnologias en el cuidado del patrimonio;18/11/16;18/2/17;4670000;4670000;9;4;0;HUMANIDADES;SIN DATOS;Ciencia
19788;Estudio de la influencia de las neuronas nuevas del giro dentado sobre su output en CA3 durante la navegación espacial con manipulaciones contextuales;21/10/16;21/1/17;6300000;6300000;2;4;0;SIN DATOS;SIN DATOS;Ciencia
19792;Obtención de plantas transgénicas con menor contenido de lignina, potencialmente útiles para la obtención de biocombustibles;25/11/16;25/1/17;1235000;1235000;1;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19793;Desarrollo y validación experimental de un modelo computacional de la mecánica de fluidos y mecanismos de transferencia de calor del ciclo de potencia de un motor de combustión interna con encendido a chispa alimentado con Hidrógeno;11/11/16;11/2/17;3000000;3000000;0;3;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19797;Dinámica de Processing Bodies en adipocitos 3T3-L1;21/10/16;21/1/17;3000000;3000000;4;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19800;Psicrófilos a nivel molecular: Mecanismos estructurales y funcionales de adaptación al frio de la nueva familia de dominios TPM mediante Resonancia Magnética Nuclear;21/10/16;21/1/17;3000000;3000000;2;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19819;Variación espacio temporal de la calidad del agua y estado trófico de embalses del centro-oeste de la provincia de Córdoba y la dinámica de sus cuencas de aporte;11/11/16;11/1/17;1261000;1261000;5;6;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19821;Las publicaciones periódicas como contextos formativos de la literatura argentina (siglo XX);28/12/16;28/3/17;2000000;2000000;8;2;0;HUMANIDADES;SIN DATOS;Ciencia
19824;CONTROL BIOLÓGICO DE PLAGAS POR DEPREDADORES Y PARASITOIDES EN LOS CULTIVOS DE TOMATE Y FRUTILLA;28/12/16;28/3/17;7500000;7500000;15;2;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19826;Fusariosis de la espiga: rol epidemiológico de los hospedantes alternativos de Fusarium graminearum como fuentes de inóculo para el desarrollo de la enfermedad;28/12/16;28/2/17;1300000;1300000;2;2;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19830;Caracterización genómico funcional del flagelo subpolar de Bradyrhizobium diazoefficiens;28/12/16;28/3/17;3000000;3000000;4;2;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19833;La relevancia de intercambios entre polimerasas de ADN para el mantenimiento de la estabilidad genómica;21/10/16;21/12/16;1300000;1300000;SIN DATOS;SIN DATOS;SIN DATOS;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19838;Control de microorganismos fitopatógenos de citrus mediante la reutilización de desechos vegetales e industriales de la región del NOA.;18/11/16;18/2/17;3000000;3000000;4;0;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19843;INFLUENCIA DE LA VARIABILIDAD AMBIENTAL SOBRE LOS CAMBIOS ESTACIONALES DE LA COMUNIDAD ZOOPLANCTÓNICA: ANÁLISIS DE SERIES TEMPORALES;28/12/16;28/2/17;905000;905000;3;0;0;SIN DATOS;SIN DATOS;Ciencia
19845;Caracterización estructural y funcional de consorcios microbianos asociados a suelos rizosféricos;11/11/16;11/2/17;6300000;6300000;7;4;0;SIN DATOS;SIN DATOS;Ciencia
19853;BIGNONIACEAS NATIVAS DEL NOA: AISLAMIENTO, IDENTIFICACION Y CARACTERIZACION DE SUS COMPUESTOS FENÓLICOS ANTIFUNGICOS SOBRE AGENTES ETIOLÓGICOS DE PODREDUMBRES DE MAZORCA;18/11/16;18/2/17;7500000;7500000;11;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19856;Programación fetal: influencia de factores ambientales sobre la expresión del receptor de glucocorticoides y su respuesta en ovarios de vacas lecheras.;25/11/16;25/2/17;7500000;7500000;10;9;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19858;Desarrollo de herramientas moleculares y evaluación del impacto de diferentes prácticas agrícolas sobre la diversidad de Azospirillum sp. y la persistencia de Azospirillum brasilense Az39 en suelos agrícolas de nuestro país.;11/11/16;11/2/17;7491926;7491926;10;6;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19862;TRATAMIENTOS BIOLÓGICOS PARA EL APROVECHAMIENTO DE SUBPRODUCTOS SÓLIDOS DE LA ACTIVIDAD VITIVINÍCOLA COMO ABONO ORGÁNICO;28/12/16;28/3/17;3000000;3000000;5;3;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19865;CONSTRUCCIÓN DE PROYECTOS DE INTERVENCIÓN PARA MEJORAR LA GESTIÓN DEL PROCESO DE DESARROLLO DE PRODUCTOS EN PEQUEÑAS Y MEDIANAS EMPRESAS PRODUCTORAS DE ALIMENTOS;25/11/16;25/2/17;3030000;3030000;1;1;0;CIENCIAS SOCIALES;SIN DATOS;Ciencia
19866;Funciones institucionales y políticas intelectuales en la crítica literaria y cultural argentina (1910-2010);28/12/16;28/3/17;2250000;2250000;5;4;0;HUMANIDADES;SIN DATOS;Ciencia
19872;FORMULACION DE UN BIOPLAGUICIDA (INSECTICIDA FUNGICIDA) PARA MINIMIZAR LA CONTAMINACION CON AFLATOXINAS EN MAIZ POSCOSECHA;11/11/16;11/2/17;7500000;7500000;8;1;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19873;FORMULADOS INSECTICIDAS A BASE DE ANTIOXIDANTES DE GRADO ALIMENTARIO SOBRE INSECTOS PLAGAS DE MANÍ ALMACENADO: EVALUACIÓN DEL MECANISMO DE ACCION Y DETECCIÓN DEL POSIBLE DESARROLLO DE RESISTENCIA;11/11/16;11/1/17;1300000;1300000;2;0;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19877;DISEÑO DE UN CO-PRODUCTO LACTEO FERMENTADO Y SECADO POR ASPERSIÓN PARA EL MEJORAMIENTO DE LA PRODUCCION PORCINA;11/11/16;11/2/17;3000000;3000000;5;1;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19878;Modulación de la señalización del receptor de IGF1 en células de la granulosa en la persistencia folicular ovárica bovina inducida mediante progesterona: estudios in vivo e in vitro.;25/11/16;25/1/17;1300000;1300000;13;7;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19891;Hacia la Comprensión del Enclave Evolutivo de la Síntesis de Glucanos. Caracterización de nucleósido-difosfo-glucosa pirofosforilasas y de glucógeno sintasas de bacterias y protozoos.;25/11/16;25/2/17;6300000;6300000;3;5;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19894;MADURACION CONFORMACIONAL DE GLICOPROTEÍNAS EN EL RETÍCULO ENDOPLÁSMICO;21/10/16;21/1/17;7500000;7500000;2;6;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19899;Interacción planta-patógeno. Evaluación de la producción de las fitoalexinas por la planta de soja en respuesta a la infección por especies del complejo F. graminearum y su efecto sobre la producción de tricotecenos;11/11/16;11/1/17;1300000;1300000;2;0;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19903;Estudio de los mecanismos moleculares involucrados en la resistencia a los acaricidas de sintesis en Varroa destructor y de moléculas estimuladoras de mecanismos de detoxificación en Apis mellifera.;28/12/16;28/3/17;6942500;6942500;3;5;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19908;Influencia de la adrenocorticotrofina sobre la ovulación: expresión de componentes de la superfamilia del factor de crecimiento transformante Beta en el periodo preovulatorio en bovinos;25/11/16;25/1/17;1300000;1300000;12;8;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19912;Materiales resistentes al agua para su aplicación como absorbentes y en catálisis heterogénea;25/11/16;25/2/17;7500000;7500000;4;2;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19913;Regulación de la vasculogénesis mediada por el microambiente inflamatorio: rol de los patrones moleculares asociados al daño tisular o DAMPs;4/11/16;4/2/17;6300000;6300000;3;0;0;SIN DATOS;SIN DATOS;Ciencia
19918;Effect of dehydration conditions and food matrix on the stability and in vitro bioaccessibility of bioactive compounds with antioxidant capacity from selected horticultural crops;28/12/16;28/3/17;6300000;6300000;6;0;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19919;'Conversión de carbohidratos derivados de biomasa en compuestos furánicos di-sustituidos empleando catálisis heterogénea';25/11/16;25/2/17;6300000;6300000;5;5;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19927;Análisis de observaciones y modelado numérico para el estudio de la variabilidad de la temperatura superficial del mar en el área de El Rincón, con aplicación a las pesquerías regionales;28/12/16;28/2/17;1300000;1300000;2;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19928;ESTUDIOS DEL EFECTO DE DERIVADOS DE TIROSINA SOBRE LA INTERACION TUBULINA/ALDOSA REDUCTASA EN DIABETES MELLITUS;11/11/16;11/1/17;1238000;1238000;1;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19934;Lenguaje y lazo social. Subjetivación, sujeción y crítica en algunas corrientes del pensamiento contemporáneo;28/12/16;28/3/17;2133000;2133000;4;7;0;HUMANIDADES;SIN DATOS;Ciencia
19935;TERAPIA GÉNICA CON IGF-I Y CON CÉLULAS MADRE MESENQUIMALES EN MODELOS EXPERIMENTALES DE ALZHEIMER;28/12/16;28/3/17;3000000;3000000;6;3;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19937;ENSAMBLES ICTIOPARASITARIOS COMO INDICADORES POBLACIONALES, COMUNITARIOS Y BIOGEOGRÁFICOS DE SUS HOSPEDADORES;28/12/16;28/3/17;6300000;6300000;8;3;0;SIN DATOS;SIN DATOS;Ciencia
19940;DESARROLLO Y FORMULACIÓN DE BIOINSUMOS PARA EL MEJORAMIENTO DE LA NUTRICIÓN ANIMAL Y LA CALIDAD DE FORRAJES.;11/11/16;11/3/17;7500000;7500000;14;5;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19941;La Naturaleza en la Literatura Latina. El campo semántico de Natura y sus funciones textuales: caracterización y dinámica de resemantización;28/12/16;28/3/17;4200000;4200000;10;5;0;HUMANIDADES;SIN DATOS;Ciencia
19943;Contribución de la neurotransmisión clásica al funcionamiento de la red circadiana de Drosophila;21/10/16;21/1/17;6300000;6300000;4;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19945;Métodos, lenguajes y herramientas para Web Augmentation;28/12/16;28/2/17;1300000;1300000;1;3;0;SIN DATOS;SIN DATOS;Ciencia
19946;Flexibilidad en la Generación  Automática de Tests;11/11/16;11/1/17;1300000;1300000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;Ciencia
19951;Producción, interacción y reproducción social durante el segundo milenio de la era en las quebradas de la microrregión de Antofagasta de la Sierra (Catamarca, Argentina);18/11/16;18/2/17;2250000;2250000;9;4;0;HUMANIDADES;SIN DATOS;Ciencia
19954;INDUCCIÓN DE LA REGENERACIÓN NEURONAL EN UN MODELO ANIMAL DE NEURODEGENERACIÓN  EXPERIMENTAL DE LA MÉDULA ESPINAL;28/12/16;28/2/17;1300000;1300000;4;5;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19955;Análisis Automático durante la Etapa Temprana del Proceso de Ingeniería de Requisitos;11/11/16;11/1/17;1300000;1300000;0;2;0;SIN DATOS;SIN DATOS;Ciencia
19957;IMPACTO DEL ESTRÉS HÍDRICO EN EL CULTIVO DE MANÍ: METABOLITOS ANTIOXIDANTES INVOLUCRADOS EN LOS MECANISMOS DE TOLERANCIA Y SU APLICACIÓN EN LA AGROINDUSTRIA;11/11/16;11/1/17;1300000;1300000;4;0;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19960;Estudios electroquímicos de monoterpenos oxigenados. Desarrollo de una metodología electroanalítica acoplada con herramientas quimiométricas para su determinación en matrices complejas;11/11/16;11/1/17;1300000;1300000;0;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19965;Poder Judicial e Inclusión Social: Desarrollo de modelos de intervención judicial para la garantía de los derechos sociales de grupos vulnerables. Estudios de caso en Tucumán;18/11/16;18/1/17;1300000;1300000;7;5;0;CIENCIAS SOCIALES;SIN DATOS;Ciencia
19966;Desarrollo de electrocatalizadores anódicos bi- y trimetálicos para la reacción de oxidación de etanol.;25/11/16;25/1/17;1300000;1300000;3;1;0;INGENIERÍAS Y TECNOLOGÍAS;SIN DATOS;Ciencia
19967;Glicoingeniería de eritropoyetina humana: generación de muteínas con superior actividad neuroprotectora y reducida acción eritropoyética;25/11/16;25/2/17;3000000;3000000;2;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19968;Empleo de sistemas confinados en beneficio del medio ambiente y la salud. Reacciones de catálisis enzimática, estudio de permeabilidad y nanomoldes en la síntesis de nanopartículas metálicas.;11/11/16;11/2/17;3000000;3000000;3;5;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19970;INFLUENCIA DEL USO DEL SUELO Y CONDICIONES AMBIENTALES SOBRE LA PRESENCIA DE COPs Y PUA EN CUENCAS HIDROLÓGICAS BAJO DIFERENTES REGÍMENES CLIMÁTICOS;28/12/16;28/3/17;7460000;7460000;8;6;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19978;Regulación biofísica de la incorporación de tubulina a la membrana plasmática del eritrocito y su participación en el desarrollo de la hipertensión arterial;11/11/16;11/1/17;1300000;1300000;1;1;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
19989;Implicancia de las células madre tumorales en la resistencia a la terapia fotodinámica;11/11/16;11/1/17;1300000;1300000;3;1;0;SIN DATOS;SIN DATOS;Ciencia
19991;APLICACIÓN DE EXTRACTOS DE PLANTAS PARA EL CONTROL DE PATÓGENOS FÚNGICOS QUE AFECTAN EN LA POSTCOSECHA DE FRUTAS CON IMPORTANCIA ENCONÓMICA REGIONAL;25/11/16;25/2/17;3000000;3000000;4;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19992;YACÓN: OPTIMIZACIÓN DE COSECHA, POSCOSECHA Y PRODUCCIÓN DE ALIMENTOS FUNCIONALES;18/11/16;18/2/17;6273200;6273200;6;4;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19993;Efecto  de la infección por herpesvirus bovino tipo 4 (BoHV-4) en líneas celulares y cultivos primarios del tracto reproductor bovino;28/12/16;28/3/17;6300000;6300000;7;3;0;CIENCIAS AGRÍCOLAS;SIN DATOS;Ciencia
19995;CARACTERIZACIÓN DE LAS CÉLULAS GERMINALES DE Echinococcus granulosus EN PRESENCIA DE FACTORES LIBERADOS POR EL HOSPEDADOR.;28/12/16;28/2/17;1300000;1300000;4;0;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
20004;El papel de la respiración mitocondrial en la regulación del crecimiento vegetal;25/11/16;25/2/17;7500000;7500000;2;2;0;CIENCIAS NATURALES Y EXACTAS;SIN DATOS;Ciencia
20009;Análisis acotado eficiente de software basado en SAT solving y cotas ajustadas;11/11/16;11/1/17;1300000;1300000;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;SIN DATOS;Ciencia
